Attribute,Date,Emp Code,Employee Status,Month,Sum of Value
GWP Target,2024-03-01 00:00:00,198,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,199,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,200,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,201,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,202,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,203,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,204,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,205,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,206,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,207,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,208,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,209,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,210,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,211,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,212,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,213,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,214,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,215,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,216,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,217,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,218,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,219,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,220,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,221,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,222,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,223,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,224,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,225,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,226,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,227,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,228,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,229,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,230,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,231,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,232,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,233,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,234,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,235,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,236,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,237,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,238,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,239,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,240,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,241,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,242,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,243,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,244,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,245,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,246,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,247,Active, Mar,175000
GWP Target,2024-03-01 00:00:00,248,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,249,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,250,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,251,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,252,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,253,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,254,Active, Mar,233000
GWP Target,2024-03-01 00:00:00,255,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,256,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,257,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,258,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,259,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,260,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,261,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,262,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,263,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,264,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,265,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,266,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,267,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,268,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,269,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,270,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,271,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,272,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,273,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,274,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,275,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,276,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,277,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,278,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,279,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,280,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,281,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,282,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,283,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,284,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,285,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,286,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,287,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,288,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,289,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,290,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,291,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,292,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,293,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,294,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,295,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,296,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,297,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,298,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,299,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,300,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,301,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,302,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,303,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,304,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,305,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,306,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,307,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,308,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,309,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,310,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,311,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,312,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,313,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,314,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,315,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,316,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,317,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,318,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,319,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,320,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,321,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,322,Exited, Mar,175000
GWP Target,2024-03-01 00:00:00,323,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,324,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,325,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,326,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,327,Exited, Mar,233000
GWP Target,2024-03-01 00:00:00,328,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,329,Exited, Mar,0
GWP Target,2024-03-01 00:00:00,330,Exited, Mar,233000
GWP Target,2024-04-01 00:00:00,1,Active, Apr,0
GWP Target,2024-04-01 00:00:00,2,Active, Apr,0
GWP Target,2024-04-01 00:00:00,3,Active, Apr,0
GWP Target,2024-04-01 00:00:00,4,Active, Apr,0
GWP Target,2024-04-01 00:00:00,5,Active, Apr,0
GWP Target,2024-04-01 00:00:00,6,Active, Apr,0
GWP Target,2024-04-01 00:00:00,7,Active, Apr,0
GWP Target,2024-04-01 00:00:00,8,Active, Apr,0
GWP Target,2024-04-01 00:00:00,9,Active, Apr,0
GWP Target,2024-04-01 00:00:00,10,Active, Apr,0
GWP Target,2024-04-01 00:00:00,11,Active, Apr,0
GWP Target,2024-04-01 00:00:00,12,Active, Apr,0
GWP Target,2024-04-01 00:00:00,13,Active, Apr,0
GWP Target,2024-04-01 00:00:00,14,Active, Apr,0
GWP Target,2024-04-01 00:00:00,15,Active, Apr,0
GWP Target,2024-04-01 00:00:00,16,Active, Apr,0
GWP Target,2024-04-01 00:00:00,17,Active, Apr,0
GWP Target,2024-04-01 00:00:00,18,Active, Apr,0
GWP Target,2024-04-01 00:00:00,19,Active, Apr,0
GWP Target,2024-04-01 00:00:00,20,Active, Apr,0
GWP Target,2024-04-01 00:00:00,21,Active, Apr,0
GWP Target,2024-04-01 00:00:00,22,Active, Apr,0
GWP Target,2024-04-01 00:00:00,23,Active, Apr,0
GWP Target,2024-04-01 00:00:00,24,Active, Apr,0
GWP Target,2024-04-01 00:00:00,25,Active, Apr,0
GWP Target,2024-04-01 00:00:00,26,Active, Apr,0
GWP Target,2024-04-01 00:00:00,27,Active, Apr,0
GWP Target,2024-04-01 00:00:00,28,Active, Apr,0
GWP Target,2024-04-01 00:00:00,29,Active, Apr,0
GWP Target,2024-04-01 00:00:00,30,Active, Apr,0
GWP Target,2024-04-01 00:00:00,31,Active, Apr,0
GWP Target,2024-04-01 00:00:00,32,Active, Apr,0
GWP Target,2024-04-01 00:00:00,33,Active, Apr,0
GWP Target,2024-04-01 00:00:00,34,Active, Apr,0
GWP Target,2024-04-01 00:00:00,35,Active, Apr,0
GWP Target,2024-04-01 00:00:00,36,Active, Apr,0
GWP Target,2024-04-01 00:00:00,37,Active, Apr,0
GWP Target,2024-04-01 00:00:00,38,Active, Apr,0
GWP Target,2024-04-01 00:00:00,39,Active, Apr,0
GWP Target,2024-04-01 00:00:00,40,Active, Apr,0
GWP Target,2024-04-01 00:00:00,41,Active, Apr,0
GWP Target,2024-04-01 00:00:00,42,Active, Apr,0
GWP Target,2024-04-01 00:00:00,43,Active, Apr,0
GWP Target,2024-04-01 00:00:00,44,Active, Apr,0
GWP Target,2024-04-01 00:00:00,45,Active, Apr,0
GWP Target,2024-04-01 00:00:00,46,Active, Apr,0
GWP Target,2024-04-01 00:00:00,47,Active, Apr,0
GWP Target,2024-04-01 00:00:00,48,Active, Apr,0
GWP Target,2024-04-01 00:00:00,49,Active, Apr,0
GWP Target,2024-04-01 00:00:00,50,Active, Apr,0
GWP Target,2024-04-01 00:00:00,51,Active, Apr,0
GWP Target,2024-04-01 00:00:00,52,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,53,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,54,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,55,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,56,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,57,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,58,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,59,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,60,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,61,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,62,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,63,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,64,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,65,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,66,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,67,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,68,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,69,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,70,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,71,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,72,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,73,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,74,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,75,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,76,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,77,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,78,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,79,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,80,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,81,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,82,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,83,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,84,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,85,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,86,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,87,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,88,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,89,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,90,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,91,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,92,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,93,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,94,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,95,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,96,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,97,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,98,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,99,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,100,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,101,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,102,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,103,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,104,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,105,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,106,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,107,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,108,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,109,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,110,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,111,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,112,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,113,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,114,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,115,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,116,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,117,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,118,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,119,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,120,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,121,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,122,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,123,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,124,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,125,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,126,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,127,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,128,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,129,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,130,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,131,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,132,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,133,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,134,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,135,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,136,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,137,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,138,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,139,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,140,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,141,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,142,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,143,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,144,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,145,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,146,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,147,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,148,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,149,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,150,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,151,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,152,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,153,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,154,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,155,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,156,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,157,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,158,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,159,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,160,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,161,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,162,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,163,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,164,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,165,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,166,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,167,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,168,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,169,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,170,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,171,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,172,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,173,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,174,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,175,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,176,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,177,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,178,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,179,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,180,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,181,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,182,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,183,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,184,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,185,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,186,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,187,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,188,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,189,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,190,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,191,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,192,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,193,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,194,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,195,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,196,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,197,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,198,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,199,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,200,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,201,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,202,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,203,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,204,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,205,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,206,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,207,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,208,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,209,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,210,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,211,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,212,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,213,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,214,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,215,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,216,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,217,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,218,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,219,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,220,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,221,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,222,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,223,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,224,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,225,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,226,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,227,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,228,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,229,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,230,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,231,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,232,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,233,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,234,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,235,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,236,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,237,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,238,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,239,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,240,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,241,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,242,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,243,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,244,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,245,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,246,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,247,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,248,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,249,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,250,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,251,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,252,Active, Apr,175000
GWP Target,2024-04-01 00:00:00,253,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,254,Active, Apr,233000
GWP Target,2024-04-01 00:00:00,255,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,256,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,257,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,258,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,259,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,260,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,261,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,262,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,263,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,264,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,265,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,266,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,267,Exited, Apr,233000
GWP Target,2024-04-01 00:00:00,268,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,269,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,270,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,271,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,272,Exited, Apr,233000
GWP Target,2024-04-01 00:00:00,273,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,274,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,275,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,276,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,277,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,278,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,279,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,280,Exited, Apr,233000
GWP Target,2024-04-01 00:00:00,281,Exited, Apr,233000
GWP Target,2024-04-01 00:00:00,282,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,283,Exited, Apr,233000
GWP Target,2024-04-01 00:00:00,284,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,285,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,286,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,287,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,288,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,289,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,290,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,291,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,292,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,293,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,294,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,295,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,296,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,297,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,298,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,299,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,300,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,301,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,302,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,303,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,304,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,305,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,306,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,307,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,308,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,309,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,310,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,311,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,312,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,313,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,314,Exited, Apr,175000
GWP Target,2024-04-01 00:00:00,315,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,316,Exited, Apr,0
GWP Target,2024-04-01 00:00:00,317,Exited, Apr,175000
